매물번호,상태,매물_URL,전체주소,지번주소,보증금,월세,관리비,건물유형,방타입,전용면적_m2,층,총층,위도,경도,대표이미지,수집일시
48526803,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526803,청주시 상당구 용암동 3186,청주시 상당구 용암동 3186,1000,60,10,원룸,분리형원룸,29,2,4,36.6165634066182,127.514664028759,https://ic.zigbang.com/ic/items/48526803/1.jpg?w=1200,2026-04-02T10:32:59.808772
48526785,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526785,청주시 상당구 용암동 3186,청주시 상당구 용암동 3186,1000,60,10,원룸,분리형원룸,29,2,4,36.6165634066182,127.514664028759,https://ic.zigbang.com/ic/items/48526785/1.jpg?w=1200,2026-04-02T10:32:59.810027
48526824,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526824,구로구 구로동 98-14,구로구 구로동 98-14,500,38,8,오피스텔,오픈형원룸,21.5,4,14,37.495114696583016,126.8900207401793,https://ic.zigbang.com/ic/items/48526824/1.jpg?w=1200,2026-04-02T10:32:59.812273
48526805,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526805,강남구 논현동 107-50,강남구 논현동 107-50,75,75,7,원룸,오픈형원룸,17.36,5,5,37.5182679940002,127.036989771165,https://ic.zigbang.com/ic/items/48526805/1.jpg?w=1200,2026-04-02T10:32:59.941914
48526787,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526787,송파구 송파동 117-21,송파구 송파동 117-21,12600,55,10,원룸,분리형원룸,26.33,2,5,37.5051089922573,127.112393277758,https://ic.zigbang.com/ic/items/48526787/1.jpg?w=1200,2026-04-02T10:32:59.960487
48526809,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526809,구로구 구로동 104-3,구로구 구로동 104-3,5000,28,8,오피스텔,오픈형원룸,22,8,16,37.4969787597656,126.891006469727,https://ic.zigbang.com/ic/items/48526809/1.jpg?w=1200,2026-04-02T10:33:00.034357
48526802,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526802,천안시 동남구 청당동 829,천안시 동남구 청당동 829,1000,30,8,원룸,분리형원룸,28,2,3,36.7839125943156,127.161047656876,https://ic.zigbang.com/ic/items/48526802/1.jpg?w=1200,2026-04-02T10:33:00.038151
48526808,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526808,서초구 서초동 1338-5,서초구 서초동 1338-5,1000,152,14.6,오피스텔,오픈형원룸,26.83,중,16,37.4899038,127.029874,https://ic.zigbang.com/ic/items/48526808/1.jpg?w=1200,2026-04-02T10:33:00.041712
48526812,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526812,서초구 반포동 725-1,서초구 반포동 725-1,65,65,7,원룸,분리형원룸,24.79,4,4,37.507436831208,127.020845276262,https://ic.zigbang.com/ic/items/48526812/1.jpg?w=1200,2026-04-02T10:33:00.045376
48526833,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526833,성남시 분당구 구미동 9-1,성남시 분당구 구미동 9-1,1000,85,16,오피스텔,오픈형원룸,29.75,4,12,37.349605560302734,127.10830688476562,https://ic.zigbang.com/ic/items/48526833/1.jpg?w=1200,2026-04-02T10:33:00.176461
48526810,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526810,서초구 잠원동 11-8,서초구 잠원동 11-8,150,60,10,원룸,오픈형원룸,18,3,6,37.5168388293879,127.017990718793,https://ic.zigbang.com/ic/items/48526810/1.jpg?w=1200,2026-04-02T10:33:00.302633
48526813,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526813,금천구 가산동 140-36,금천구 가산동 140-36,500,42,7,오피스텔,오픈형원룸,17.76,7,15,37.47813,126.8898,https://ic.zigbang.com/ic/items/48526813/1.jpg?w=1200,2026-04-02T10:33:00.411763
48526820,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526820,사하구 하단동 870-28,사하구 하단동 870-28,500,30,9.9,오피스텔,분리형원룸,20.13,13,14,35.10586166381836,128.9599609375,https://ic.zigbang.com/ic/items/48526820/1.jpg?w=1200,2026-04-02T10:33:00.413463
48526821,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526821,강동구 천호동 451,강동구 천호동 451,24600,5,12,오피스텔,복층형원룸,24.15,고,25,37.537464244757416,127.1289820856648,https://ic.zigbang.com/ic/items/48526821/1.jpg?w=1200,2026-04-02T10:33:00.544126
48526857,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526857,부천시 원미구 중동 1120-1,부천시 원미구 중동 1120-1,500,55,8,오피스텔,복층형원룸,29.41,중,19,37.4950561523438,126.77783203125,https://ic.zigbang.com/ic/items/48526857/1.jpg?w=1200,2026-04-02T10:33:00.546439
48526878,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526878,부천시 원미구 심곡동 142-14,부천시 원미구 심곡동 142-14,100,49,8.2,오피스텔,오픈형원룸,13.48,고,15,37.4841995239258,126.785125732422,https://ic.zigbang.com/ic/items/48526878/1.jpg?w=1200,2026-04-02T10:33:00.557677
48526822,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526822,부평구 부평동 534-3,부평구 부평동 534-3,70,54,7,오피스텔,오픈형원룸,18.14,10,19,37.49084922536909,126.7220327722196,https://ic.zigbang.com/ic/items/48526822/1.jpg?w=1200,2026-04-02T10:33:00.628020
48526908,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526908,영등포구 영등포동4가 117-1,영등포구 영등포동4가 117-1,5000,20,15,오피스텔,오픈형원룸,14.26,저,10,37.5189788372422,126.902808239593,https://ic.zigbang.com/ic/items/48526908/1.jpg?w=1200,2026-04-02T10:33:00.880099
48526826,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526826,강남구 역삼동 795-4,강남구 역삼동 795-4,60,60,7,원룸,오픈형원룸,21,2,4,37.4936431738067,127.038366585393,https://ic.zigbang.com/ic/items/48526826/1.jpg?w=1200,2026-04-02T10:33:00.944802
48526915,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526915,부천시 원미구 심곡동 142-14,부천시 원미구 심곡동 142-14,60,50,8.2,오피스텔,오픈형원룸,13.48,고,15,37.4841995239258,126.785125732422,https://ic.zigbang.com/ic/items/48526915/1.jpg?w=1200,2026-04-02T10:33:01.071527
48526845,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526845,,,200,24,6,원룸,분리형원룸,33.06,3,4,35.9588048498799,126.711913033992,https://ic.zigbang.com/ic/items/48526845/1.jpg?w=1200,2026-04-02T10:33:01.077676
48526835,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526835,김포시 통진읍 마송리 585-2,김포시 통진읍 마송리 585-2,300,34,6,원룸,분리형원룸,26.45,4,4,37.687843249424,126.605118321561,https://ic.zigbang.com/ic/items/48526835/1.jpg?w=1200,2026-04-02T10:33:01.077917
48526836,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526836,진주시 칠암동 123-3,진주시 칠암동 123-3,100,14,9,원룸,오픈형원룸,17.5,2,3,35.1786235153842,128.095972474688,https://ic.zigbang.com/ic/items/48526836/1.jpg?w=1200,2026-04-02T10:33:01.077977
48526847,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526847,서구 월평동 822,서구 월평동 822,500,47,3.5,원룸,분리형원룸,29.75,3,4,36.3555487636594,127.364822362449,https://ic.zigbang.com/ic/items/48526847/1.jpg?w=1200,2026-04-02T10:33:01.202437
48526841,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526841,유성구 구암동 618-7,유성구 구암동 618-7,2000,55,4,원룸,분리형원룸,36,3,5,36.350163044969,127.332849315802,https://ic.zigbang.com/ic/items/48526841/1.jpg?w=1200,2026-04-02T10:33:01.232223
48526866,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526866,김포시 통진읍 마송리 573-3,김포시 통진읍 마송리 573-3,300,29,6,원룸,분리형원룸,26.45,3,4,37.68928195117992,126.6042671776254,https://ic.zigbang.com/ic/items/48526866/1.jpg?w=1200,2026-04-02T10:33:01.341208
48526849,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526849,제주시 조천읍 조천리 2654-1,제주시 조천읍 조천리 2654-1,150,35,3,원룸,오픈형원룸,26,2,3,33.5398127767568,126.63893498334,https://ic.zigbang.com/ic/items/48526849/1.jpg?w=1200,2026-04-02T10:33:01.372467
48526859,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526859,용산구 한남동 76-6,용산구 한남동 76-6,3000,300,40,오피스텔,분리형원룸,49.73,중,12,37.5336872,127.006811,https://ic.zigbang.com/ic/items/48526859/1.jpg?w=1200,2026-04-02T10:33:01.380484
48526851,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526851,서초구 반포동 710-7,서초구 반포동 710-7,80,80,7,원룸,분리형원룸,23.64,4,5,37.50939661163063,127.01922312109495,https://ic.zigbang.com/ic/items/48526851/1.jpg?w=1200,2026-04-02T10:33:01.431096
48526895,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526895,성남시 분당구 수내동 105-4,성남시 분당구 수내동 105-4,4000,50,5,원룸,분리형원룸,27,2,4,37.3642877214967,127.127584784189,https://ic.zigbang.com/ic/items/48526895/1.jpg?w=1200,2026-04-02T10:33:01.521154
48526891,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526891,수원시 팔달구 인계동 954-1,수원시 팔달구 인계동 954-1,28000,0,13,오피스텔,쓰리룸,74.92,5,11,37.27603704256957,127.02882436108288,https://ic.zigbang.com/ic/items/48526891/1.jpg?w=1200,2026-04-02T10:33:01.523739
48526858,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526858,안산시 상록구 이동 580-7,안산시 상록구 이동 580-7,300,35,0,원룸,오픈형원룸,19.83,2,5,37.3052991131359,126.86019758921,https://ic.zigbang.com/ic/items/48526858/1.jpg?w=1200,2026-04-02T10:33:01.526397
48526888,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526888,강서구 등촌동 649-13,강서구 등촌동 649-13,5000,120,5,오피스텔,투룸,36.46,11,13,37.5526059394751,126.862829963951,https://ic.zigbang.com/ic/items/48526888/1.jpg?w=1200,2026-04-02T10:33:01.628229
48526853,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526853,서구 갈마동 271-15,서구 갈마동 271-15,100,25,3,원룸,분리형원룸,26.45,3,3,36.3522476586051,127.371175943017,https://ic.zigbang.com/ic/items/48526853/1.jpg?w=1200,2026-04-02T10:33:01.629594
48526903,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526903,서구 내당동 410-5,서구 내당동 410-5,1000,50,10,원룸,분리형원룸,47.26,2,5,35.8602188289713,128.544668617135,https://ic.zigbang.com/ic/items/48526903/1.jpg?w=1200,2026-04-02T10:33:02.359945
48526900,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526900,강동구 천호동 451,강동구 천호동 451,24600,5,12,오피스텔,복층형원룸,24.15,고,25,37.537464244757416,127.1289820856648,https://ic.zigbang.com/ic/items/48526900/1.jpg?w=1200,2026-04-02T10:33:02.362447
48526905,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526905,강북구 수유동 168-11,강북구 수유동 168-11,500,65,5,원룸,오픈형원룸,17.5,5,9,37.6427430856248,127.029611414685,https://ic.zigbang.com/ic/items/48526905/1.jpg?w=1200,2026-04-02T10:33:02.479258
48526902,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526902,서초구 서초동 1338-25,서초구 서초동 1338-25,15000,0,18,오피스텔,오픈형원룸,23.52,6,15,37.49059295654297,127.02960968017578,https://ic.zigbang.com/ic/items/48526902/1.jpg?w=1200,2026-04-02T10:33:02.521854
48526912,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526912,광진구 화양동 10-22,광진구 화양동 10-22,2500,50,20,원룸,오픈형원룸,17.64,3,5,37.54313642537418,127.06957658631724,https://ic.zigbang.com/ic/items/48526912/1.jpg?w=1200,2026-04-02T10:33:02.574774
48526929,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526929,남구 대명동 1570-5,남구 대명동 1570-5,300,23,10,원룸,오픈형원룸,24.5,2,4,35.8308077826455,128.561556209815,https://ic.zigbang.com/ic/items/48526929/1.jpg?w=1200,2026-04-02T10:33:02.642058
48526933,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526933,중구 대흥동 508-18,중구 대흥동 508-18,500,45,1.5,원룸,분리형원룸,20,3,5,36.3240341195413,127.421108342015,https://ic.zigbang.com/ic/items/48526933/1.jpg?w=1200,2026-04-02T10:33:02.755564
48526921,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526921,,,200,20,3,원룸,오픈형원룸,26.44,반지하,3,36.4329185623774,127.387019763258,https://ic.zigbang.com/ic/items/48526921/1.jpg?w=1200,2026-04-02T10:33:02.756960
48526917,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526917,김포시 통진읍 마송리 539-6,김포시 통진읍 마송리 539-6,300,24,6,원룸,분리형원룸,26.45,3,4,37.6843204591853,126.600307513583,https://ic.zigbang.com/ic/items/48526917/1.jpg?w=1200,2026-04-02T10:33:02.758652
48526914,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526914,,,500,30,5,원룸,오픈형원룸,23,2,4,37.3101176472828,126.848892086941,https://ic.zigbang.com/ic/items/48526914/1.jpg?w=1200,2026-04-02T10:33:02.764483
48526963,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526963,,,300,30,5,원룸,분리형원룸,20,2,4,37.3100628904745,126.849761805718,https://ic.zigbang.com/ic/items/48526963/1.jpg?w=1200,2026-04-02T10:33:02.847910
48526932,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526932,동대문구 장안동 342-7,동대문구 장안동 342-7,1000,120,12,오피스텔,투룸,29.44,4,15,37.5705542,127.072544,https://ic.zigbang.com/ic/items/48526932/1.jpg?w=1200,2026-04-02T10:33:02.852025
48526930,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526930,부평구 부평동 160-20,부평구 부평동 160-20,80,41,9,오피스텔,오픈형원룸,15.15,9,10,37.4916,126.7274,https://ic.zigbang.com/ic/items/48526930/1.jpg?w=1200,2026-04-02T10:33:02.852097
48526935,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526935,강북구 수유동 130-114,강북구 수유동 130-114,500,59,8,원룸,오픈형원룸,27,2,3,37.6365544622289,127.020398199122,https://ic.zigbang.com/ic/items/48526935/1.jpg?w=1200,2026-04-02T10:33:03.054869
48526936,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526936,달서구 성당동 830-33,달서구 성당동 830-33,300,35,10,원룸,분리형원룸,43.57,3,4,35.8378161529984,128.552312611736,https://ic.zigbang.com/ic/items/48526936/1.jpg?w=1200,2026-04-02T10:33:03.110965
48526948,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526948,,,100,26,4,원룸,분리형원룸,26.8,2,3,37.3433659660557,126.756013015778,https://ic.zigbang.com/ic/items/48526948/1.jpg?w=1200,2026-04-02T10:33:03.231016
48526952,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526952,김포시 통진읍 마송리 584-9,김포시 통진읍 마송리 584-9,300,34,6,원룸,분리형원룸,26.44,1,4,37.68759598579122,126.60446206815304,https://ic.zigbang.com/ic/items/48526952/1.jpg?w=1200,2026-04-02T10:33:03.235665
48526946,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526946,송파구 문정동 622,송파구 문정동 622,1000,100,12,오피스텔,오픈형원룸,26.82,11,15,37.48009490966797,127.11968231201172,https://ic.zigbang.com/ic/items/48526946/1.jpg?w=1200,2026-04-02T10:33:03.236839
48526943,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526943,서구 중리동 1095,서구 중리동 1095,1000,45,15,원룸,오픈형원룸,29.94,2,5,35.8659555494503,128.545341588396,https://ic.zigbang.com/ic/items/48526943/1.jpg?w=1200,2026-04-02T10:33:03.240859
48527001,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527001,부천시 원미구 심곡동 390-2,부천시 원미구 심곡동 390-2,200,38,6,원룸,오픈형원룸,18,7,9,37.4851593137523,126.778816863176,https://ic.zigbang.com/ic/items/48527001/1.jpg?w=1200,2026-04-02T10:33:03.286512
48526957,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526957,서구 괴정동 3-32,서구 괴정동 3-32,200,23,1.5,원룸,분리형원룸,25,2,4,36.3414097130605,127.386819243704,https://ic.zigbang.com/ic/items/48526957/1.jpg?w=1200,2026-04-02T10:33:03.373278
48526972,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526972,성남시 수정구 태평동 2659,성남시 수정구 태평동 2659,500,42,0,원룸,오픈형원룸,17,1,3,37.44866131681214,127.13829536886192,https://ic.zigbang.com/ic/items/48526972/1.jpg?w=1200,2026-04-02T10:33:03.377093
48527005,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527005,부천시 원미구 심곡동 142-10,부천시 원미구 심곡동 142-10,60,50,8.2,오피스텔,오픈형원룸,15.95,중,19,37.48413,126.7856,https://ic.zigbang.com/ic/items/48527005/1.jpg?w=1200,2026-04-02T10:33:03.380987
48526956,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526956,달서구 상인동 1454,달서구 상인동 1454,500,40,10,원룸,분리형원룸,43.15,2,4,35.8122129776877,128.536097457816,https://ic.zigbang.com/ic/items/48526956/1.jpg?w=1200,2026-04-02T10:33:03.381077
48526958,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526958,청주시 흥덕구 송절동 1322,청주시 흥덕구 송절동 1322,500,50,15,원룸,분리형원룸,25.92,2,4,36.6625499005753,127.4453685163,https://ic.zigbang.com/ic/items/48526958/1.jpg?w=1200,2026-04-02T10:33:03.381131
48526953,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526953,강남구 논현동 193-29,강남구 논현동 193-29,100,90,10,원룸,복층형원룸,14.01,2,5,37.50774034444,127.0315644227,https://ic.zigbang.com/ic/items/48526953/1.jpg?w=1200,2026-04-02T10:33:03.453245
48526961,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526961,금천구 독산동 1004-11,금천구 독산동 1004-11,5000,95,12,오피스텔,복층형원룸,17.45,고,9,37.4650490962033,126.890873800785,https://ic.zigbang.com/ic/items/48526961/1.jpg?w=1200,2026-04-02T10:33:03.535830
48526962,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526962,당진시 신평면 금천리 345-16,당진시 신평면 금천리 345-16,300,29,6,원룸,오픈형원룸,16.52,3,4,36.8825317910243,126.776997535876,https://ic.zigbang.com/ic/items/48526962/1.jpg?w=1200,2026-04-02T10:33:03.539231
48527009,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527009,부천시 원미구 심곡동 391-4,부천시 원미구 심곡동 391-4,60,50,7,오피스텔,오픈형원룸,16.56,중,10,37.48572,126.7785,https://ic.zigbang.com/ic/items/48527009/1.jpg?w=1200,2026-04-02T10:33:03.603000
48526975,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526975,,,60,22,4,원룸,분리형원룸,26.45,1,3,37.341866083421,126.755038540395,https://ic.zigbang.com/ic/items/48526975/1.jpg?w=1200,2026-04-02T10:33:03.625509
48526976,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526976,남동구 간석동 96-1,남동구 간석동 96-1,3000,90,9,오피스텔,쓰리룸,74,5,14,37.46590423583984,126.71265411376952,https://ic.zigbang.com/ic/items/48526976/1.jpg?w=1200,2026-04-02T10:33:03.756289
48526978,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526978,고양시 일산동구 장항동 778,고양시 일산동구 장항동 778,300,39,8,오피스텔,오픈형원룸,25.6,5,10,37.66299057006836,126.76898193359376,https://ic.zigbang.com/ic/items/48526978/1.jpg?w=1200,2026-04-02T10:33:03.810156
48526981,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526981,중구 대흥동 513-7,중구 대흥동 513-7,1000,60,1.5,원룸,분리형원룸,30,3,5,36.3224263059607,127.422238718569,https://ic.zigbang.com/ic/items/48526981/1.jpg?w=1200,2026-04-02T10:33:03.812498
48527016,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527016,수원시 팔달구 인계동 1016-2,수원시 팔달구 인계동 1016-2,300,46,9,오피스텔,복층형원룸,25.27,고,15,37.26522064208984,127.02645111083984,https://ic.zigbang.com/ic/items/48527016/1.jpg?w=1200,2026-04-02T10:33:03.814534
48526983,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526983,수원시 팔달구 인계동 1039-9,수원시 팔달구 인계동 1039-9,3000,50,15,원룸,분리형원룸,26.45,5,10,37.2661563203317,127.031293186035,https://ic.zigbang.com/ic/items/48526983/1.jpg?w=1200,2026-04-02T10:33:03.915515
48527029,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527029,강남구 논현동 187-7,강남구 논현동 187-7,200,200,10,오피스텔,투룸,25.61,저,6,37.5070681561748,127.028152469759,https://ic.zigbang.com/ic/items/48527029/1.jpg?w=1200,2026-04-02T10:33:03.948414
48526985,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526985,동구 신기동 194-3,동구 신기동 194-3,150,15,9.9,원룸,분리형원룸,25,3,4,35.8713008182442,128.702334518658,https://ic.zigbang.com/ic/items/48526985/1.jpg?w=1200,2026-04-02T10:33:03.984299
48526994,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526994,고양시 덕양구 화정동 901-2,고양시 덕양구 화정동 901-2,300,38,3,원룸,오픈형원룸,26.45,2,3,37.6388977665723,126.832775981621,https://ic.zigbang.com/ic/items/48526994/1.jpg?w=1200,2026-04-02T10:33:03.985595
48526987,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526987,강남구 삼성동 142-3,강남구 삼성동 142-3,150,150,12,오피스텔,오픈형원룸,39.99,5,15,37.50616836547852,127.05093383789062,https://ic.zigbang.com/ic/items/48526987/1.jpg?w=1200,2026-04-02T10:33:03.988351
48527004,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527004,서초구 서초동 1338-5,서초구 서초동 1338-5,3000,391,33.5,오피스텔,투룸,61.66,중,16,37.4899038,127.029874,https://ic.zigbang.com/ic/items/48527004/1.jpg?w=1200,2026-04-02T10:33:04.078373
48526984,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526984,속초시 교동 909-14,속초시 교동 909-14,200,35,0,원룸,오픈형원룸,30,2,3,38.200997106716,128.576631282324,https://ic.zigbang.com/ic/items/48526984/1.jpg?w=1200,2026-04-02T10:33:04.167067
48526989,ACTIVE,https://www.zigbang.com/home/oneroom/items/48526989,,,300,45,5,원룸,분리형원룸,25,2,4,37.3018398085706,126.849433471875,https://ic.zigbang.com/ic/items/48526989/1.jpg?w=1200,2026-04-02T10:33:04.170104
48527007,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527007,강남구 역삼동 823-33,강남구 역삼동 823-33,150,130,15,오피스텔,분리형원룸,27.64,중,15,37.498032449941,127.0332402383,https://ic.zigbang.com/ic/items/48527007/1.jpg?w=1200,2026-04-02T10:33:04.349185
48527071,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527071,부천시 원미구 심곡동 390-2,부천시 원미구 심곡동 390-2,200,38,6,원룸,오픈형원룸,18,7,9,37.4851593137523,126.778816863176,https://ic.zigbang.com/ic/items/48527071/1.jpg?w=1200,2026-04-02T10:33:04.397515
48527019,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527019,부평구 부평동 563-2,부평구 부평동 563-2,100,55,7,오피스텔,오픈형원룸,22.4,고,11,37.4916967148309,126.72846596083777,https://ic.zigbang.com/ic/items/48527019/1.jpg?w=1200,2026-04-02T10:33:04.501158
48527015,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527015,동구 좌천동 531-4,동구 좌천동 531-4,500,32,10,오피스텔,오픈형원룸,17.82,3,7,35.1341971560526,129.053292648867,https://ic.zigbang.com/ic/items/48527015/1.jpg?w=1200,2026-04-02T10:33:04.512083
48527010,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527010,서구 용문동 592-19,서구 용문동 592-19,200,30,4.5,오피스텔,오픈형원룸,20,고,9,36.33737564086914,127.39044952392578,https://ic.zigbang.com/ic/items/48527010/1.jpg?w=1200,2026-04-02T10:33:04.553592
48527025,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527025,동구 판암동 469-7,동구 판암동 469-7,500,50,4,원룸,분리형원룸,33.5,2,4,36.315587568972,127.455608520835,https://ic.zigbang.com/ic/items/48527025/1.jpg?w=1200,2026-04-02T10:33:04.645158
48527024,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527024,충주시 봉방동 229-3,충주시 봉방동 229-3,50,30,10,원룸,오픈형원룸,33.06,3,4,36.9731517049705,127.91687965652,https://ic.zigbang.com/ic/items/48527024/1.jpg?w=1200,2026-04-02T10:33:04.648573
48527041,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527041,광산구 신창동 1132-16,광산구 신창동 1132-16,100,16,6,원룸,분리형원룸,26.98,2,3,35.1967516668501,126.839365704868,https://ic.zigbang.com/ic/items/48527041/1.jpg?w=1200,2026-04-02T10:33:04.715811
48527026,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527026,강남구 논현동 10-19,강남구 논현동 10-19,150,125,15,원룸,복층형원룸,32.6,3,4,37.5172152725273,127.025338006305,https://ic.zigbang.com/ic/items/48527026/1.jpg?w=1200,2026-04-02T10:33:04.717377
48527045,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527045,송파구 송파동 145-12,송파구 송파동 145-12,1000,80,10,원룸,분리형원룸,19.8,2,3,37.5071949671932,127.115323443845,https://ic.zigbang.com/ic/items/48527045/1.jpg?w=1200,2026-04-02T10:33:04.860037
48527036,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527036,시흥시 정왕동 2774-2,시흥시 정왕동 2774-2,300,33,10,원룸,분리형원룸,24,3,4,37.31838339508615,126.701247548064,https://ic.zigbang.com/ic/items/48527036/1.jpg?w=1200,2026-04-02T10:33:04.861703
48527037,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527037,서대문구 대현동 27-20,서대문구 대현동 27-20,1000,80,13,오피스텔,오픈형원룸,28.43,고,15,37.55803298950195,126.9431610107422,https://ic.zigbang.com/ic/items/48527037/1.jpg?w=1200,2026-04-02T10:33:04.863723
48527028,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527028,청주시 청원구 주중동 894,청주시 청원구 주중동 894,300,36,9,원룸,분리형원룸,18.52,3,4,36.6722982272321,127.487065955874,https://ic.zigbang.com/ic/items/48527028/1.jpg?w=1200,2026-04-02T10:33:04.865646
48527038,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527038,강동구 암사동 504-14,강동구 암사동 504-14,2000,55,3,원룸,오픈형원룸,23.46,1,6,37.553235890357,127.128131062967,https://ic.zigbang.com/ic/items/48527038/1.jpg?w=1200,2026-04-02T10:33:04.930896
48527058,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527058,부평구 부평동 563-2,부평구 부평동 563-2,100,55,7,오피스텔,오픈형원룸,23.14,고,11,37.4916967148309,126.72846596083777,https://ic.zigbang.com/ic/items/48527058/1.jpg?w=1200,2026-04-02T10:33:04.934264
48527051,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527051,청주시 청원구 주중동 914,청주시 청원구 주중동 914,500,46,9,원룸,분리형원룸,26.44,3,4,36.6725895366858,127.48847976246,https://ic.zigbang.com/ic/items/48527051/1.jpg?w=1200,2026-04-02T10:33:04.939770
48527047,ACTIVE,https://www.zigbang.com/home/oneroom/items/48527047,대덕구 신탄진동 123-47,대덕구 신탄진동 123-47,100,30,4,원룸,분리형원룸,26.45,4,6,36.4514840355844,127.432232290307,https://ic.zigbang.com/ic/items/48527047/1.jpg?w=1200,2026-04-02T10:33:05.011214
